solvent_id,temperature_k,pressure_bar,co2_solubility_mol_frac,cation_code,anion_code,ln_pressure_bar,ln_co2_solubility,cation_smiles,anion_smiles,source_record,source_file
C0152_A0048,333.15,168.5,0.719,C0152,A0048,5.126935749792416,-0.3298939212610904,,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0152_A0048,343.15,192.5,0.719,C0152,A0048,5.260096153727839,-0.3298939212610904,,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0152_A0048,353.15,226.0,0.719,C0152,A0048,5.420534999272286,-0.3298939212610904,,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0152_A0048,363.15,250.6,0.719,C0152,A0048,5.523858042461968,-0.3298939212610904,,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0152_A0048,373.15,274.8,0.719,C0152,A0048,5.616043560348194,-0.3298939212610904,,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0152_A0048,303.15,263.2,0.787,C0152,A0048,5.572914199451162,-0.2395270305647338,,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0152_A0048,313.15,293.5,0.787,C0152,A0048,5.681877639268151,-0.2395270305647338,,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0152_A0048,323.15,321.5,0.787,C0152,A0048,5.772997543677674,-0.2395270305647338,,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0152_A0048,333.15,355.9,0.787,C0152,A0048,5.874649792516147,-0.2395270305647338,,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0152_A0048,343.15,384.8,0.787,C0152,A0048,5.952723718791551,-0.2395270305647338,,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0152_A0048,353.15,414.2,0.787,C0152,A0048,6.026348948961484,-0.2395270305647338,,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0152_A0048,363.15,443.1,0.787,C0152,A0048,6.093795478205444,-0.2395270305647338,,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0152_A0048,373.15,471.0,0.787,C0152,A0048,6.154858094016418,-0.2395270305647338,,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0071,298.14,10.2,0.166,C0782,A0071,2.322387720290225,-1.7957674906255938,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0071,298.14,21.9,0.382,C0782,A0071,3.086486636822455,-0.9623346703755619,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0071,298.14,28.5,0.551,C0782,A0071,3.349904087274605,-0.5960204698292225,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0071,298.14,38.5,0.635,C0782,A0071,3.6506582412937387,-0.4541302800894454,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0071,298.14,52.4,0.789,C0782,A0071,3.9589065913269965,-0.23698895813626278,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0071,298.18,0.02,0.0007,C0782,A0071,-3.912023005428146,-7.264430222920869,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0071,298.18,0.04,0.0028,C0782,A0071,-3.2188758248682006,-5.8781358618009785,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0071,298.18,0.07,0.0081,C0782,A0071,-2.659260036932778,-4.815891217303744,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0071,298.18,0.13,0.006,C0782,A0071,-2.0402208285265546,-5.115995809754082,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0071,298.18,0.17,0.0224,C0782,A0071,-1.7719568419318752,-3.7986943201211427,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0071,298.18,0.48,0.025,C0782,A0071,-0.7339691750802004,-3.6888794541139363,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0071,298.18,0.98,0.05,C0782,A0071,-0.020202707317519466,-2.995732273553991,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0071,298.18,2.03,0.108,C0782,A0071,0.7080357930536959,-2.2256240518579173,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0071,298.18,2.53,0.116,C0782,A0071,0.9282193027394288,-2.1541650878757723,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0071,298.18,3.97,0.177,C0782,A0071,1.3787660946990992,-1.731605546408308,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0071,298.18,5.53,0.233,C0782,A0071,1.7101878155342434,-1.4567168254164364,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0071,298.18,6.04,0.255,C0782,A0071,1.7984040119467235,-1.3664917338237108,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0071,298.18,7.01,0.28,C0782,A0071,1.9473377010464987,-1.2729656758128873,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0071,298.18,8.46,0.323,C0782,A0071,2.135349173618132,-1.1301029557594804,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0071,298.18,9.96,0.362,C0782,A0071,2.298577071596507,-1.016111067156366,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0071,298.18,10.9,0.385,C0782,A0071,2.388762789235098,-0.9545119446943529,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0071,298.18,11.0,0.387,C0782,A0071,2.3978952727983707,-0.9493305859523552,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0071,298.18,12.0,0.407,C0782,A0071,2.4849066497880004,-0.8989420935395421,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0071,298.18,12.9,0.428,C0782,A0071,2.5572273113676265,-0.8486320834003402,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0071,298.18,12.9,0.428,C0782,A0071,2.5572273113676265,-0.8486320834003402,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0071,313.35,13.0,0.356,C0782,A0071,2.5649493574615367,-1.0328245481301066,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0071,313.35,22.8,0.495,C0782,A0071,3.126760535960395,-0.7031975164134467,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0071,313.35,34.8,0.632,C0782,A0071,3.5496173867804286,-0.4588658848352796,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0071,313.35,50.0,0.741,C0782,A0071,3.912023005428146,-0.2997546536860502,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0071,313.35,62.3,0.799,C0782,A0071,4.131961425793407,-0.22439433321586233,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0071,313.35,71.0,0.834,C0782,A0071,4.2626798770413155,-0.18152187662339034,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0071,313.35,84.6,0.881,C0782,A0071,4.437934266612178,-0.12669765304595754,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0071,333.08,0.01,0.0001,C0782,A0071,-4.605170185988091,-9.210340371976182,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0071,333.08,0.04,0.0014,C0782,A0071,-3.2188758248682006,-6.571283042360924,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0071,333.08,0.08,0.0031,C0782,A0071,-2.5257286443082556,-5.7763531674910364,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0071,333.08,0.17,0.0031,C0782,A0071,-1.7719568419318752,-5.7763531674910364,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0071,333.08,0.48,0.0161,C0782,A0071,-0.7339691750802004,-4.12893600699172,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0071,333.08,1.02,0.0312,C0782,A0071,0.01980262729617973,-3.4673371841667002,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0071,333.08,2.03,0.0527,C0782,A0071,0.7080357930536959,-2.9431398234348203,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0071,333.08,2.48,0.0734,C0782,A0071,0.9082585601768908,-2.611831343361667,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0071,333.08,3.98,0.115,C0782,A0071,1.3812818192963463,-2.162823150618887,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0071,333.08,5.46,0.151,C0782,A0071,1.6974487897568136,-1.8904754421672127,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0071,333.08,6.01,0.162,C0782,A0071,1.7934247485471162,-1.820158943749753,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0071,333.08,6.99,0.186,C0782,A0071,1.944480556245719,-1.6820086052689358,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0071,333.08,8.54,0.215,C0782,A0071,2.1447610078004784,-1.5371172508544744,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0071,333.08,9.92,0.244,C0782,A0071,2.2945529212967815,-1.410587053688935,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0071,333.08,11.0,0.263,C0782,A0071,2.3978952727983707,-1.3356012468043725,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0071,333.08,11.0,0.265,C0782,A0071,2.3978952727983707,-1.3280254529959148,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0071,333.08,12.0,0.284,C0782,A0071,2.4849066497880004,-1.258781040820931,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0071,333.08,13.0,0.299,C0782,A0071,2.5649493574615367,-1.2073117055914506,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0071,333.08,13.0,0.299,C0782,A0071,2.5649493574615367,-1.2073117055914506,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0071,333.4,12.1,0.226,C0782,A0071,2.4932054526026954,-1.487220279709851,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0071,333.4,22.8,0.387,C0782,A0071,3.126760535960395,-0.9493305859523552,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0071,333.4,34.6,0.518,C0782,A0071,3.543853682063679,-0.657780036722654,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0071,333.4,50.3,0.634,C0782,A0071,3.9180050771056933,-0.4557063245449111,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0071,333.4,64.1,0.715,C0782,A0071,4.160444363926624,-0.33547273628812946,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0071,333.4,71.1,0.748,C0782,A0071,4.264087336809195,-0.2903523010076598,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0071,333.4,87.6,0.818,C0782,A0071,4.472780997942346,-0.20089294237939007,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0048,293.75,6.18,0.212,C0782,A0048,1.8213182714695995,-1.5511690043101247,,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0048,298.65,7.2,0.212,C0782,A0048,1.9740810260220096,-1.5511690043101247,,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0048,303.61,7.99,0.212,C0782,A0048,2.0781907597781832,-1.5511690043101247,,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0048,313.15,10.44,0.212,C0782,A0048,2.3456445824544927,-1.5511690043101247,,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0048,323.35,12.52,0.212,C0782,A0048,2.5273273656719524,-1.5511690043101247,,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0048,333.25,15.25,0.212,C0782,A0048,2.7245795030534206,-1.5511690043101247,,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0048,343.0,17.8,0.212,C0782,A0048,2.8791984572980396,-1.5511690043101247,,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0048,353.49,21.24,0.212,C0782,A0048,3.055886196373738,-1.5511690043101247,,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0048,363.29,23.7,0.212,C0782,A0048,3.1654750481410856,-1.5511690043101247,,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0048,298.15,7.02,0.212,C0782,A0048,1.9487632180377197,-1.5511690043101247,,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0048,303.15,8.07,0.212,C0782,A0048,2.0881534822818573,-1.5511690043101247,,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0048,313.15,10.28,0.212,C0782,A0048,2.330200260027019,-1.5511690043101247,,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0048,323.15,12.66,0.212,C0782,A0048,2.5384474167160302,-1.5511690043101247,,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0048,333.15,15.2,0.212,C0782,A0048,2.7212954278522306,-1.5511690043101247,,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0048,343.15,17.92,0.212,C0782,A0048,2.8859174075467844,-1.5511690043101247,,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0048,353.15,20.8,0.212,C0782,A0048,3.0349529867072724,-1.5511690043101247,,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0048,293.65,13.22,0.351,C0782,A0048,2.5817308344235403,-1.0469690555162714,,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0048,298.77,15.17,0.351,C0782,A0048,2.719319793360441,-1.0469690555162714,,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0048,303.34,16.75,0.351,C0782,A0048,2.8183982582710754,-1.0469690555162714,,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0048,313.21,20.31,0.351,C0782,A0048,3.011113375592293,-1.0469690555162714,,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0048,323.05,24.68,0.351,C0782,A0048,3.205993199037187,-1.0469690555162714,,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0048,332.85,28.94,0.351,C0782,A0048,3.365224721203338,-1.0469690555162714,,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0048,343.19,33.98,0.351,C0782,A0048,3.525772116243786,-1.0469690555162714,,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0048,353.26,39.07,0.351,C0782,A0048,3.6653549090669792,-1.0469690555162714,,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0048,362.68,44.0,0.351,C0782,A0048,3.784189633918261,-1.0469690555162714,,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0048,298.15,14.83,0.351,C0782,A0048,2.696652156149841,-1.0469690555162714,,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0048,303.15,16.64,0.351,C0782,A0048,2.8118094353930627,-1.0469690555162714,,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0048,313.15,20.5,0.351,C0782,A0048,3.0204248861443626,-1.0469690555162714,,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0048,323.15,24.65,0.351,C0782,A0048,3.204776900488699,-1.0469690555162714,,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0048,333.15,29.12,0.351,C0782,A0048,3.3714252233284854,-1.0469690555162714,,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0048,343.15,33.88,0.351,C0782,A0048,3.522824869783854,-1.0469690555162714,,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0048,353.15,38.95,0.351,C0782,A0048,3.6622787723167574,-1.0469690555162714,,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0048,293.73,15.64,0.39,C0782,A0048,2.7498317351171653,-0.941608539858445,,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0048,298.65,17.36,0.39,C0782,A0048,2.854168709232204,-0.941608539858445,,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0048,303.39,19.15,0.39,C0782,A0048,2.952302715626655,-0.941608539858445,,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0048,312.99,23.34,0.39,C0782,A0048,3.15016862685841,-0.941608539858445,,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0048,322.52,27.85,0.39,C0782,A0048,3.326832966373293,-0.941608539858445,,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0048,332.54,33.12,0.39,C0782,A0048,3.500137329517059,-0.941608539858445,,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0048,342.47,38.58,0.39,C0782,A0048,3.652734007477583,-0.941608539858445,,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0048,352.85,44.3,0.39,C0782,A0048,3.7909846770510898,-0.941608539858445,,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0048,363.05,50.5,0.39,C0782,A0048,3.9219733362813143,-0.941608539858445,,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0048,298.15,17.18,0.39,C0782,A0048,2.8437459165561094,-0.941608539858445,,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0048,303.15,19.05,0.39,C0782,A0048,2.94706710157271,-0.941608539858445,,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0048,313.15,23.41,0.39,C0782,A0048,3.1531632815028194,-0.941608539858445,,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0048,323.15,28.17,0.39,C0782,A0048,3.338257581888281,-0.941608539858445,,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0048,333.15,33.45,0.39,C0782,A0048,3.5100517865742376,-0.941608539858445,,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0048,343.15,38.95,0.39,C0782,A0048,3.6622787723167574,-0.941608539858445,,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0048,353.15,44.47,0.39,C0782,A0048,3.794814804522605,-0.941608539858445,,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0048,293.75,19.43,0.453,C0782,A0048,2.9668182633893485,-0.791863153499103,,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0048,298.7,21.52,0.453,C0782,A0048,3.0689827352935835,-0.791863153499103,,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0048,303.38,23.95,0.453,C0782,A0048,3.175968323856924,-0.791863153499103,,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0048,312.85,29.27,0.453,C0782,A0048,3.3765631007037946,-0.791863153499103,,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0048,322.62,35.12,0.453,C0782,A0048,3.558770768766916,-0.791863153499103,,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0048,333.07,42.18,0.453,C0782,A0048,3.7419461750506287,-0.791863153499103,,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0048,342.53,48.39,0.453,C0782,A0048,3.8792931808052273,-0.791863153499103,,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0048,352.65,55.98,0.453,C0782,A0048,4.0249944840873075,-0.791863153499103,,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0048,363.05,64.3,0.453,C0782,A0048,4.163559631243574,-0.791863153499103,,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0048,298.15,21.43,0.453,C0782,A0048,3.064791809485486,-0.791863153499103,,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0048,303.15,23.93,0.453,C0782,A0048,3.175132901920282,-0.791863153499103,,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0782_A0048,313.15,29.38,0.453,C0782,A0048,3.380314170745731,-0.791863153499103,,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
